CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2002-12-01 00:00,mm,132,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2003-01-01 00:00,mm,59,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2003-02-01 00:00,mm,137,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2003-03-01 00:00,mm,381,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2003-04-01 00:00,mm,506,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2003-05-01 00:00,mm,177,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2003-06-01 00:00,mm,95,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2003-08-01 00:00,mm,85,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2003-09-01 00:00,mm,144,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2003-10-01 00:00,mm,489,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2003-11-01 00:00,mm,382,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2003-12-01 00:00,mm,95,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2004-01-01 00:00,mm,214,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2004-02-01 00:00,mm,132,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2004-03-01 00:00,mm,211,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2004-04-01 00:00,mm,334,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2004-05-01 00:00,mm,313,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2004-06-01 00:00,mm,12,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2004-07-01 00:00,mm,44,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2004-08-01 00:00,mm,2,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2004-09-01 00:00,mm,286,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2004-10-01 00:00,mm,315,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2004-11-01 00:00,mm,263,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2004-12-01 00:00,mm,138,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2005-01-01 00:00,mm,265,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2005-02-01 00:00,mm,263,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2005-03-01 00:00,mm,92,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2005-04-01 00:00,mm,228,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2005-05-01 00:00,mm,270,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2005-06-01 00:00,mm,94,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2005-07-01 00:00,mm,87,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2005-08-01 00:00,mm,68,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2005-09-01 00:00,mm,119,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2005-10-01 00:00,mm,356,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2005-11-01 00:00,mm,238,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2005-12-01 00:00,mm,122,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2006-01-01 00:00,mm,166,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2006-02-01 00:00,mm,108,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2006-03-01 00:00,mm,385,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2006-04-01 00:00,mm,285,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2006-05-01 00:00,mm,288,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2006-06-01 00:00,mm,120,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2006-07-01 00:00,mm,35,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2006-08-01 00:00,mm,63,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2006-09-01 00:00,mm,35,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2006-10-01 00:00,mm,291,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2006-11-01 00:00,mm,186,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2006-12-01 00:00,mm,136,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2007-01-01 00:00,mm,282,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2007-02-01 00:00,mm,79,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2007-03-01 00:00,mm,315,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2007-04-01 00:00,mm,265,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2007-05-01 00:00,mm,186,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2007-06-01 00:00,mm,37,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2007-07-01 00:00,mm,82,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2007-08-01 00:00,mm,181,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2007-09-01 00:00,mm,118,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2007-10-01 00:00,mm,474,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2007-11-01 00:00,mm,206,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2007-12-01 00:00,mm,250,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2008-01-01 00:00,mm,185,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2008-02-01 00:00,mm,186,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2008-03-01 00:00,mm,235,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2008-04-01 00:00,mm,336,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2008-05-01 00:00,mm,246,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2008-06-01 00:00,mm,151,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2008-07-01 00:00,mm,82,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2008-08-01 00:00,mm,254,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2008-09-01 00:00,mm,372,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2008-10-01 00:00,mm,399,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2008-11-01 00:00,mm,284,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2008-12-01 00:00,mm,130,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2009-01-01 00:00,mm,123,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2009-02-01 00:00,mm,229,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2009-03-01 00:00,mm,358,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2009-04-01 00:00,mm,190,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2009-05-01 00:00,mm,108,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2009-06-01 00:00,mm,83,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2009-07-01 00:00,mm,0,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2009-08-01 00:00,mm,94,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2009-09-01 00:00,mm,51,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2009-10-01 00:00,mm,167,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2009-11-01 00:00,mm,265,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2009-12-01 00:00,mm,84,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2010-01-01 00:00,mm,74,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2010-02-01 00:00,mm,63,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2010-03-01 00:00,mm,66,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2010-04-01 00:00,mm,239,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2010-05-01 00:00,mm,221,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2010-06-01 00:00,mm,99,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2010-07-01 00:00,mm,286,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2010-08-01 00:00,mm,168,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2010-09-01 00:00,mm,281,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2010-10-01 00:00,mm,313,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2010-11-01 00:00,mm,369,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2010-12-01 00:00,mm,94,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2011-01-01 00:00,mm,54,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2011-02-01 00:00,mm,186,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2011-03-01 00:00,mm,365,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2011-05-01 00:00,mm,248,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2011-06-01 00:00,mm,133,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2011-07-01 00:00,mm,55,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2011-09-01 00:00,mm,94,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2011-10-01 00:00,mm,459,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2011-12-01 00:00,mm,167,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2012-01-01 00:00,mm,171,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2012-02-01 00:00,mm,25,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2012-03-01 00:00,mm,297,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2012-04-01 00:00,mm,352,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2012-05-01 00:00,mm,115,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2012-06-01 00:00,mm,77,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2012-07-01 00:00,mm,27,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2012-08-01 00:00,mm,162,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2012-09-01 00:00,mm,28,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2012-10-01 00:00,mm,307,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2012-11-01 00:00,mm,113,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2012-12-01 00:00,mm,91,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2013-01-01 00:00,mm,79,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2013-02-01 00:00,mm,164,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2013-03-01 00:00,mm,207,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2013-04-01 00:00,mm,323,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2013-05-01 00:00,mm,211,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2013-06-01 00:00,mm,26,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2013-07-01 00:00,mm,0,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2013-08-01 00:00,mm,153,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2013-09-01 00:00,mm,82,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2013-10-01 00:00,mm,323,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2013-11-01 00:00,mm,419,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2013-12-01 00:00,mm,158,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2014-01-01 00:00,mm,99,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2014-02-01 00:00,mm,429,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2014-03-01 00:00,mm,276,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2014-04-01 00:00,mm,346.5,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2014-05-01 00:00,mm,266,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2014-06-01 00:00,mm,63,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2014-07-01 00:00,mm,10,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2014-08-01 00:00,mm,15,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2014-09-01 00:00,mm,132,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2014-10-01 00:00,mm,257,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2014-11-01 00:00,mm,232,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2014-12-01 00:00,mm,209,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2015-01-01 00:00,mm,159,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2015-02-01 00:00,mm,97,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2015-03-01 00:00,mm,473,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2015-04-01 00:00,mm,483,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2015-05-01 00:00,mm,33,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2015-06-01 00:00,mm,23,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2015-07-01 00:00,mm,2,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2015-10-01 00:00,mm,73.4,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2017-04-01 00:00,mm,392,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2017-05-01 00:00,mm,323,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2017-06-01 00:00,mm,270,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2017-07-01 00:00,mm,102,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2017-08-01 00:00,mm,74,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2017-09-01 00:00,mm,66,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2017-10-01 00:00,mm,197,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2017-11-01 00:00,mm,388,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2017-12-01 00:00,mm,185,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2018-01-01 00:00,mm,169,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2018-02-01 00:00,mm,108,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2018-03-01 00:00,mm,267,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2018-04-01 00:00,mm,240,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2018-05-01 00:00,mm,0,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2018-06-01 00:00,mm,15,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2018-07-01 00:00,mm,44,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2018-08-01 00:00,mm,20,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2018-09-01 00:00,mm,173,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2018-10-01 00:00,mm,415,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2018-11-01 00:00,mm,243,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2018-12-01 00:00,mm,36,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2019-01-01 00:00,mm,78,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2019-02-01 00:00,mm,239,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2019-03-01 00:00,mm,401,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2019-04-01 00:00,mm,228,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2019-05-01 00:00,mm,208,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2019-06-01 00:00,mm,12,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2019-07-01 00:00,mm,0,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2019-08-01 00:00,mm,22,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2019-09-01 00:00,mm,94,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2019-10-01 00:00,mm,173,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2019-11-01 00:00,mm,250,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2019-12-01 00:00,mm,77,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2020-01-01 00:00,mm,29,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2020-02-01 00:00,mm,109,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2020-03-01 00:00,mm,394,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2020-04-01 00:00,mm,231,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2020-05-01 00:00,mm,153.8,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2020-06-01 00:00,mm,80,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2020-07-01 00:00,mm,80,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2020-08-01 00:00,mm,113,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2020-09-01 00:00,mm,221,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2020-10-01 00:00,mm,138,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2020-11-01 00:00,mm,383,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2020-12-01 00:00,mm,150,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2021-01-01 00:00,mm,20,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2021-02-01 00:00,mm,182,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2021-03-01 00:00,mm,252,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2021-04-01 00:00,mm,259,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2021-05-01 00:00,mm,209,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2021-06-01 00:00,mm,139,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2021-07-01 00:00,mm,60,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2021-08-01 00:00,mm,131,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2021-09-01 00:00,mm,97,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2021-10-01 00:00,mm,266,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2021-11-01 00:00,mm,178,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2021-12-01 00:00,mm,116,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2022-01-01 00:00,mm,61,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2022-02-01 00:00,mm,169,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2022-03-01 00:00,mm,215,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2022-04-01 00:00,mm,246.5,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2022-05-01 00:00,mm,159,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2022-06-01 00:00,mm,333,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2022-07-01 00:00,mm,71,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2022-08-01 00:00,mm,106,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2022-09-01 00:00,mm,151,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2022-10-01 00:00,mm,404,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2022-11-01 00:00,mm,344,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2022-12-01 00:00,mm,139,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2023-01-01 00:00,mm,123,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2023-02-01 00:00,mm,192,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2023-03-01 00:00,mm,369,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2023-04-01 00:00,mm,288,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2023-05-01 00:00,mm,191,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2023-06-01 00:00,mm,29,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2023-07-01 00:00,mm,23,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2023-08-01 00:00,mm,34,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2023-09-01 00:00,mm,36,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2023-10-01 00:00,mm,358,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2023-11-01 00:00,mm,115,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2023-12-01 00:00,mm,57,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2024-01-01 00:00,mm,17,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2024-02-01 00:00,mm,101,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2024-03-01 00:00,mm,75,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2024-04-01 00:00,mm,190,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2024-05-01 00:00,mm,163,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2024-06-01 00:00,mm,105,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2024-07-01 00:00,mm,56,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2024-08-01 00:00,mm,17,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2024-09-01 00:00,mm,106,Preliminar
24020220,PAVAS LAS [24020220],PRECIPITACION,Precipitación total mensual,2024-10-01 00:00,mm,156,Preliminar
